Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
12522.0,February-1972,2380.7,flat,residential,Border,irregular,5,22845mts,1,0.8241372848589791,1972,0.0,street,21,5,6,,No,NA
17790.4,March-1993,6199.3,villa,residential,Center,trapezoid,2,18067,10,0.20510323669514985,1978,1986.0,street,49,3,4,NA,Yes,Yes
15488.1,January-2009,9481.3,villa,residential,Outskirts,irregular,2,69907,6,0.8999563200151842,2005,0.0,highway,90,2,7,NA,Yes,Yes
19053.2,February-1990,9625.5,land,commercial,Border,trapezoid,1,31570mts,10,0.15412716618847633,1980,,street,32,2,2,C,NA,
20360.0,November-2003,9415.4,flat,residential,Outskirts,trapezoid,5,80024,7,0.20495519445377397,1994,0.0,highway,28,1,10,,Yes,NA
12239.9,December-1991,1459.4,duplex,residential,Border,irregular,5,20721mts,6,0.3048905601989017,1991,0.0,highway,63,1,8,NA,No,NA
15745.3,October-1997,7853.2,flat,residential,Border,trapezoid,5,39298mts,8,0.1494702247105446,1980,1989.0,highway,17,4,1,,No,NA
11472.3,October-1971,4135.0,flat,commercial,Outskirts,irregular,5,72426mts,5,0.7165561482650127,1953,1963.0,highway,83,1,6,NA,No,
12966.5,February-1970,6185.4,villa,residential,Center,irregular,4,6154,7,0.3510352910018961,1967,0.0,alley,34,4,2,,Yes,Yes
18607.7,May-1973,2454.5,land,commercial,Center,trapezoid,1,11565mts,3,0.1929121782584171,1960,,street,69,2,10,C,NA,NA
21986.2,January-1983,8907.0,land,residential,Border,rectangle,3,38883,6,0.8454215789189433,1975,0.0,street,83,4,1,F,NA,
20724.2,January-2001,8238.3,duplex,residential,Center,trapezoid,4,23751,1,0.8257061507451081,1984,1994.0,alley,24,3,7,,No,NA
15257.7,Mar-1988,3530.0,duplex,residential,Center,rectangle,1,12909,7,0.4139842699893743,1973,1982.0,alley,10,5,2,,No,NA
15716.0,May-08,6049.9,villa,residential,Outskirts,rectangle,2,59726,6,0.9965053632426382,2008,0.0,highway,95,5,7,NA,Yes, No
19239.5,January-99,6913.4,open land,commercial,Border,rectangle,2,20498,7,0.9100562359854829,1987,0.0,highway,37,1,6,C,NA,NA
16103.4,February-1987,1769.9,duplex,residential,Border,rectangle,4,20723,10,0.4025003901334795,1984,0.0,street,99,4,6,,No,NA
17310.7,Dec-1991,6038.5,duplex,residential,Border,rectangle,2,39943mts,10,0.49163418250673063,1976,1984.0,street,17,3,3,,No,NA
14138.4,Dec-1978,9590.6,villa,residential,Outskirts,trapezoid,2,60732mts,4,0.21300388622336786,1975,0.0,highway,35,4,1,,Yes, No
15265.8,April-1972,8447.3,villa,residential,Border,irregular,2,31211,3,0.6775584529120157,1971,0.0,highway,46,1,1,NA,Yes, No
11103.4,December-1973,5443.0,villa,residential,Border,irregular,2,20739mts,2,0.7386536083504879,1955,1964.0,street,77,5,2,NA,Yes, No
16242.8,January-1991,5421.5,villa,residential,Border,trapezoid,3,37997,10,0.4153109515801957,1985,0.0,street,35,2,9,,Yes, No
17817.7,March-1996,4959.9,flat,commercial,Center,rectangle,2,21502mts,10,0.3751873595508245,1979,1989.0,street,7,4,3,NA,Yes,
17329.9,March-2009,6025.7,duplex,commercial,Center,rectangle,5,5527,1,0.4937325898490764,2007,0.0,alley,83,5,1,NA,No,NA
16141.4,October-1972,7712.6,land,commercial,Border,irregular,1,28335,6,0.8359232192767656,1967,,street,59,2,4,C,NA,
14316.3,June-1983,7906.4,duplex,residential,Outskirts,irregular,1,55168,6,0.5367417980789956,1980,0.0,highway,76,3,10,NA,No,
13385.8,July-1972,6119.6,duplex,residential,Outskirts,irregular,2,76310,6,0.8387587905383952,1967,0.0,highway,16,5,4,,No,NA
17027.5,December-1988,8145.5,villa,residential,Center,rectangle,3,13656,1,0.353222457976362,1971,1979.0,alley,13,4,8,NA,Yes, No
19408.1,March-1985,2094.8,duplex,commercial,Center,rectangle,4,23049,3,0.6357673031236732,1981,0.0,street,44,3,5,NA,Yes,NA
15868.1,July-1976,5158.7,villa,residential,Center,trapezoid,3,16077,5,0.6756581016495776,1970,0.0,alley,91,4,7,,Yes, No
16461.3,November-07,3603.9,duplex,residential,Center,rectangle,2,3165mts,1,0.06908609593000248,2000,0.0,street,68,3,1,,No,NA
15579.6,June-2007,4677.2,villa,residential,Center,irregular,5,24695mts,4,0.9435920234808527,1991,2000.0,alley,66,3,6,NA,Yes,Yes
16762.1,January-2002,10617.4,flat,commercial,Border,trapezoid,3,30775,5,0.2498188214971233,1987,1995.0,street,69,3,1,,No,NA
18626.8,September-1987,4985.1,villa,residential,Center,rectangle,5,13178,8,0.6105508867615023,1983,0.0,street,33,1,10,NA,Yes, No
14146.5,December-1974,6220.5,villa,residential,Center,irregular,2,13933,7,0.4891803087097668,1961,1971.0,street,19,3,9,NA,Yes, No
15364.0,September-93,7224.9,open land,commercial,Border,irregular,1,37565,9,0.2012373712464881,1976,0.0,highway,88,2,6,F,NA,NA
10466.6,December-1976,2722.2,flat,commercial,Outskirts,irregular,4,79544mts,9,0.8183572391995361,1969,0.0,highway,40,2,4,,No,
18427.6,February-1976,9740.2,duplex,residential,Outskirts,rectangle,1,56017,2,0.033463827336305596,1959,1969.0,highway,3,4,6,,Yes,NA
17475.7,March-1980,7762.5,duplex,commercial,Center,rectangle,4,23730,10,0.006706872242835504,1972,0.0,alley,13,1,5,NA,No,NA
17616.0,February-1988,9875.6,duplex,residential,Center,irregular,2,3558mts,9,0.14529109681172536,1979,0.0,alley,79,1,8,NA,Yes,NA
13991.2,May-1978,5210.8,villa,residential,Center,irregular,2,10113mts,8,0.5212918343960408,1977,0.0,street,52,2,3,NA,Yes,Yes
21216.1,September-2007,6800.4,open land,industrial,Border,trapezoid,3,26535mts,9,0.1420659220695798,2001,,street,9,3,9,F,NA,
15644.3,June-1985,5278.2,villa,residential,Center,rectangle,2,15707mts,9,0.16830353733977155,1976,0.0,alley,82,1,4,NA,Yes,Yes
19098.6,December-2009,1206.9,open land,commercial,Center,trapezoid,5,16057,3,0.22484783608121572,1990,,street,99,2,4,C,NA,NA
20986.7,January-1991,7084.7,duplex,residential,Center,trapezoid,5,22250,1,0.397747044735721,1988,0.0,alley,88,2,5,NA,Yes,NA
15042.4,December-1979,3157.2,flat,commercial,Center,rectangle,4,6533,9,0.45788889322084525,1970,0.0,street,23,1,1,NA,No,NA
14952.4,October-1987,2482.8,flat,residential,Outskirts,rectangle,1,60913,3,0.5854047422428195,1986,0.0,highway,57,1,6,NA,Yes,
14620.6,October-1990,10287.7,villa,residential,Border,irregular,3,23220,3,0.07275121486870917,1973,1982.0,highway,62,3,9,NA,Yes,Yes
20435.3,October-2009,11893.6,open land,industrial,Border,irregular,4,29601,1,0.7232781334486784,2008,,street,92,2,6,C,NA,NA
16255.2,Nov-1990,5226.3,duplex,residential,Border,rectangle,2,30207,7,0.3383199526531184,1985,0.0,street,15,2,2,NA,No,NA
10739.0,October-1993,4646.1,villa,residential,Outskirts,irregular,3,64454mts,9,0.776832313696802,1978,1986.0,highway,23,3,3,,Yes, No
24169.7,Apr-2007,7448.2,open land,industrial,Outskirts,trapezoid,1,73737,3,0.31359419615306927,1999,0.0,highway,61,4,9,F,NA,
23506.5,Apr-2002,2873.9,duplex,residential,Center,rectangle,5,14410,9,0.5729341487561967,1990,1998.0,street,35,2,7,,No,NA
17044.9,Jun-1997,9517.1,villa,residential,Border,rectangle,3,33869,4,0.7435920739903511,1985,1993.0,highway,84,3,6,NA,Yes, No
18034.5,Feb-1977,3683.8,open land,industrial,Border,trapezoid,3,22211mts,8,0.6448023605574164,1963,,highway,69,5,8,C,NA,NA
18769.8,March-1992,9327.4,land,residential,Center,irregular,1,21795mts,9,0.3306099341297495,1984,0.0,street,66,3,4,C,NA,NA
17787.0,November-1982,10117.1,duplex,commercial,Outskirts,trapezoid,4,77487,9,0.3307830460349379,1970,1980.0,highway,29,3,4,NA,No,NA
16778.5,July-1986,3109.0,duplex,commercial,Outskirts,trapezoid,5,51449,9,0.667122303506326,1983,0.0,highway,77,2,3,NA,Yes,NA
15101.2,February-2006,5560.5,villa,residential,Border,rectangle,3,20830,3,0.022113578289162716,1995,2003.0,highway,75,1,5,NA,Yes,Yes
16455.3,July-2001,3508.3,duplex,residential,Border,trapezoid,1,37077,8,0.672158082702447,1985,1996.0,street,38,3,4,NA,No,NA
16335.4,November-2003,9074.6,villa,residential,Border,trapezoid,3,32262,7,0.4212721874040056,1999,0.0,highway,43,1,6,NA,Yes, No
14534.6,January-90,7023.5,villa,residential,Center,irregular,5,22614mts,7,0.20357519302926352,1986,0.0,street,20,1,4,NA,Yes, No
13957.2,October-1996,8851.8,flat,commercial,Center,irregular,2,7400,7,0.1465952485867874,1978,1987.0,alley,87,3,2,NA,Yes,NA
16283.5,March-1993,1423.0,duplex,commercial,Center,trapezoid,5,18379,2,0.6611362982473779,1992,0.0,alley,84,4,5,,No,
15985.5,October-72,6433.7,open land,residential,Border,irregular,1,28037,1,0.16243078864121907,1956,0.0,street,44,1,5,F,NA,NA
16183.4,May-1989,4194.8,duplex,residential,Border,rectangle,3,35324,5,0.426193716923861,1970,1981.0,street,82,5,1,,No,NA
16626.3,December-1987,7508.4,land,residential,Outskirts,irregular,1,67538mts,8,0.6430263056422209,1968,,highway,49,5,9,C,NA,NA
16264.9,March-1992,7368.0,villa,residential,Outskirts,rectangle,4,58681,4,0.05301842570012061,1973,1981.0,highway,76,4,6,NA,Yes,Yes
19520.3,November-1999,5311.0,duplex,commercial,Center,rectangle,4,7601,7,0.7956755111767128,1999,0.0,street,94,2,6,NA,No,
19348.9,January-84,9323.1,flat,residential,Outskirts,rectangle,5,54240,2,0.6884329175422845,1976,0.0,highway,58,5,5,NA,Yes,
16807.7,March-1995,10388.0,villa,residential,Outskirts,trapezoid,3,73195,1,0.7491710981053584,1981,1989.0,highway,28,5,3,NA,Yes, No
17730.7,March-1989,1139.6,duplex,commercial,Center,rectangle,1,3601,3,0.4926179330883209,1983,0.0,street,15,2,7,,Yes,NA
17064.1,February-1993,1155.7,land,residential,Center,irregular,2,10445,1,0.6799943531458498,1978,,street,16,3,10,C,NA,NA
18115.0,May-1992,4131.2,land,commercial,Outskirts,trapezoid,4,76536,2,0.38050654528581773,1983,0.0,highway,56,1,7,C,NA,NA
21656.2,August-1975,9681.1,open land,industrial,Border,rectangle,5,32405,8,0.5973812075759112,1972,0.0,street,79,5,3,C,NA,NA
15322.9,Jun-2002,5593.8,flat,commercial,Outskirts,rectangle,5,80093mts,10,0.371904938093912,1991,1999.0,highway,39,1,5,NA,No,NA
16760.4,March-1978,9447.2,villa,residential,Border,rectangle,2,32029,1,0.5525727700486175,1971,0.0,highway,72,1,3,NA,Yes,Yes
18148.7,September-1983,1216.5,flat,residential,Center,rectangle,5,25150mts,6,0.8103818260085971,1979,0.0,street,93,4,10,,No,NA
18628.9,May-2007,5861.5,duplex,residential,Outskirts,rectangle,4,68265,8,0.6259152826703546,1999,0.0,highway,61,4,10,,No,NA
20631.7,August-01,11553.5,land,commercial,Center,irregular,3,21668,2,0.9452557026465899,1984,0.0,alley,3,3,9,C,NA,NA
21944.5,Jan-1999,8792.1,duplex,commercial,Border,trapezoid,3,36033,3,0.7163031224437598,1988,1999.0,street,13,1,10,NA,Yes,
16681.7,February-1981,2389.6,villa,residential,Center,trapezoid,3,23565mts,9,0.8851029604901651,1966,1976.0,alley,19,1,7,NA,Yes,Yes
20559.7,August-1989,10278.9,duplex,commercial,Outskirts,trapezoid,4,79239,5,0.8275081089109878,1976,1986.0,highway,0,3,3,NA,Yes,NA
15429.0,March-1989,6876.8,duplex,residential,Outskirts,irregular,1,74060,3,0.4817210675253504,1978,1986.0,highway,64,3,7,,Yes,NA
16205.1,December-1988,5292.0,villa,residential,Center,trapezoid,3,14498mts,5,0.8306557092253035,1976,1984.0,alley,35,2,6,NA,Yes, No
17523.0,October-2007,8074.6,flat,residential,Center,irregular,2,10528,2,0.16775445057472338,1999,0.0,street,42,3,9,NA,Yes,NA
13083.1,February-1989,1165.5,duplex,residential,Center,irregular,3,4774,5,0.4001242035349841,1981,0.0,alley,32,3,1,,Yes,NA
18284.4,August-1971,8311.7,duplex,residential,Border,trapezoid,3,26387,7,0.1544994790202231,1960,1971.0,street,92,1,7,,No,NA
17758.6,June-1980,11853.7,open land,commercial,Outskirts,irregular,4,60659,3,0.2731287243545699,1977,0.0,highway,91,5,4,F,NA,NA
16164.0,November-1973,9321.6,villa,residential,Center,irregular,1,11069,4,0.811722489715821,1963,1972.0,street,59,5,4,NA,Yes,Yes
16380.0,June-1979,5582.7,flat,residential,Border,rectangle,4,33691mts,9,0.39474037184805333,1969,1979.0,highway,44,3,2,NA,Yes,NA
12861.7,Oct-1975,5640.5,flat,commercial,Center,irregular,5,9436mts,4,0.5007541992645903,1965,1976.0,alley,0,4,6,NA,No,
20379.9,August-2004,9337.7,land,industrial,Outskirts,rectangle,5,70527,2,0.07734683101715512,1993,,highway,81,2,5,C,NA,
13041.8,Sep-1974,8020.0,flat,residential,Center,irregular,1,4778,6,0.017615423891076842,1974,0.0,alley,74,3,10,NA,No,NA
22659.4,April-1986,3970.0,open land,commercial,Center,trapezoid,3,14078mts,4,0.04778466218140909,1972,0.0,street,42,2,3,C,NA,NA
22170.0,June-1989,7832.2,open land,industrial,Center,rectangle,1,8791mts,8,0.05994099278983722,1981,0.0,street,5,2,10,F,NA,NA
13675.4,May-1995,6931.2,villa,residential,Outskirts,rectangle,3,65307mts,2,0.20384936805174758,1984,1992.0,highway,64,5,1,NA,Yes, No
17631.3,January-85,7739.2,flat,commercial,Center,trapezoid,2,15184mts,10,0.2001148177426214,1967,1978.0,street,36,5,8,NA,No,NA
18343.3,December-1978,6078.5,duplex,commercial,Center,rectangle,4,14978mts,1,0.4561565844178207,1978,0.0,alley,24,3,10,,No,NA
14875.1,May-75,3246.0,villa,residential,Center,trapezoid,1,21493mts,6,0.3883509037220748,1963,1974.0,alley,83,4,5,NA,Yes,Yes
20659.1,Jun-1998,6880.3,land,industrial,Border,trapezoid,4,26807mts,1,0.6626128701062863,1983,0.0,street,30,1,4,C,NA,
16110.2,Sep-1980,2145.9,villa,residential,Center,trapezoid,5,20638,9,0.1626845168489841,1966,1974.0,alley,92,1,8,NA,Yes,Yes
17328.9,November-1993,1373.1,open land,residential,Border,trapezoid,2,28145mts,8,0.39003674353544526,1984,0.0,highway,75,1,10,C,NA,NA
20276.0,Aug-1988,10536.6,duplex,residential,Border,rectangle,3,34351,3,0.14253081585057714,1977,1986.0,highway,7,2,6,,Yes,NA
20151.2,December-1976,1740.9,open land,industrial,Center,trapezoid,5,20987mts,9,0.5327215450154308,1961,0.0,street,36,1,6,C,NA,NA
21092.8,Apr-1995,8645.6,flat,residential,Center,rectangle,2,19054,1,0.5903567808341189,1981,1991.0,alley,78,2,2,NA,No,
15370.3,September-2000,7967.0,duplex,commercial,Outskirts,irregular,4,74035,10,0.42003816392591475,1981,1989.0,highway,53,2,2,NA,Yes,NA
18422.0,November-1989,8610.0,duplex,commercial,Center,trapezoid,1,9296,4,0.9668210300561643,1986,0.0,alley,3,4,5,NA,No,NA
16272.5,April-1972,937.1,villa,residential,Outskirts,trapezoid,3,76130,9,0.13671838090960908,1964,0.0,highway,60,3,2,NA,Yes,Yes
18046.6,July-2004,3589.3,villa,residential,Center,rectangle,4,16568,9,0.9666953507719278,1994,2002.0,street,31,1,7,NA,Yes, No
14186.5,February-1984,2522.6,villa,residential,Outskirts,trapezoid,2,76298mts,10,0.7640134726870437,1976,0.0,highway,49,1,3,NA,Yes,Yes
21261.8,April-2008,10021.1,flat,commercial,Border,trapezoid,3,33869,9,0.5656218774952261,1992,2000.0,street,12,4,1,NA,No,NA
16720.8,February-1995,3003.7,duplex,commercial,Outskirts,trapezoid,5,53681,9,0.21357541228601284,1983,1992.0,highway,99,2,6,,Yes,NA
14410.0,Dec-2007,5494.0,duplex,commercial,Outskirts,irregular,2,69241,6,0.7792608159172076,2005,0.0,highway,49,5,3,NA,Yes,NA
11142.5,February-1990,3232.8,duplex,residential,Border,irregular,1,37140,1,0.23781149110577082,1973,1983.0,highway,65,5,5,NA,No,NA
11416.4,January-2008,5602.4,flat,commercial,Border,irregular,1,34577,10,0.39211716970832955,1999,0.0,highway,5,1,9,,No,NA
17308.3,August-1973,8722.3,villa,residential,Outskirts,trapezoid,3,76519,9,0.719949086000896,1972,0.0,highway,89,1,4,NA,Yes,Yes
17325.7,Dec-2002,11734.5,duplex,commercial,Outskirts,irregular,1,68231,5,0.2968152875342114,2001,0.0,highway,28,4,10,NA,Yes,NA
24829.3,December-1995,10474.2,open land,industrial,Center,rectangle,4,16448,7,0.6245606254588815,1989,,street,47,1,9,C,NA,
18719.9,October-1993,6338.1,villa,residential,Center,trapezoid,3,21988,3,0.5717994680191946,1977,1986.0,street,11,2,10,NA,Yes, No
16349.1,Mar-1992,9848.2,villa,residential,Outskirts,rectangle,2,64706,7,0.17303655963000897,1976,1986.0,highway,82,4,10,,Yes, No
15761.3,June-1970,10752.6,flat,commercial,Outskirts,irregular,2,74054mts,10,0.8891954454750403,1966,0.0,highway,14,3,7,NA,Yes,NA
14189.6,January-1978,6510.0,duplex,commercial,Outskirts,irregular,5,63009,5,0.8324077776187778,1968,1978.0,highway,48,2,6,,No,NA
20823.9,April-1996,7172.2,duplex,commercial,Outskirts,trapezoid,1,52771,5,0.346757754605043,1989,0.0,highway,99,1,3,,Yes,NA
19764.8,Apr-1985,6746.3,flat,commercial,Border,rectangle,2,23349,5,0.820229007011156,1985,0.0,highway,93,1,9,,No,NA
12065.7,December-1981,5470.1,flat,residential,Outskirts,irregular,1,66488,9,0.06520755876131623,1966,1975.0,highway,85,5,6,NA,Yes,
17939.8,May-2004,5091.9,open land,industrial,Center,irregular,4,2296mts,4,0.9447796816235794,2000,,street,1,5,1,C,NA,
14553.7,May-1981,4355.7,duplex,commercial,Border,irregular,1,30902mts,2,0.3332828887399776,1977,0.0,street,57,3,9,NA,Yes,NA
16947.6,July-1986,7645.0,villa,residential,Border,rectangle,4,20193mts,7,0.29968117168256847,1972,1983.0,highway,29,1,7,NA,Yes,Yes
15232.7,January-2002,5686.4,duplex,commercial,Center,irregular,1,15036,7,0.6736130714441619,1996,0.0,alley,84,3,4,NA,Yes,NA
17442.4,June-1970,3287.8,duplex,residential,Center,trapezoid,4,24610,7,0.2452935715471234,1952,1962.0,alley,92,4,1,NA,Yes,NA
16298.4,June-79,10827.2,open land,residential,Outskirts,irregular,1,67505,2,0.2720220736646457,1961,0.0,highway,8,5,4,C,NA,NA
13523.4,May-1972,7854.9,flat,residential,Border,irregular,1,29414mts,7,0.9580979407740873,1966,0.0,street,55,3,4,NA,No,
18021.5,November-1996,8144.4,villa,residential,Border,trapezoid,3,38582,6,0.5162551138055688,1982,1992.0,street,6,3,3,NA,Yes,Yes
20045.7,Sep-1987,11885.0,duplex,residential,Outskirts,trapezoid,5,67687,9,0.34992251856628276,1984,0.0,highway,63,4,6,NA,No,NA
18985.4,Sep-2000,4006.2,duplex,residential,Outskirts,rectangle,4,66485mts,1,0.8190492955026086,1998,0.0,highway,40,2,6,NA,Yes,
19861.3,January-1993,3912.4,land,commercial,Center,rectangle,2,11074,4,0.22468518626179723,1987,0.0,street,47,4,9,C,NA,NA
16943.1,June-1985,11374.7,villa,residential,Border,trapezoid,1,33911mts,4,0.25733193684154054,1976,0.0,street,47,1,5,NA,Yes, No
19597.6,July-95,11777.4,villa,residential,Outskirts,rectangle,1,71855,3,0.8739404619419818,1986,0.0,highway,13,3,9,NA,Yes,Yes
19416.5,November-1975,2057.0,open land,industrial,Center,rectangle,3,10718mts,10,0.7447270842487821,1968,,alley,24,1,8,F,NA,NA
16680.5,Aug-2007,7171.4,villa,residential,Border,rectangle,1,30109,5,0.6222304323706894,1999,0.0,street,40,1,1,,Yes,Yes
17395.8,January-1985,10133.8,flat,residential,Border,rectangle,5,28901,9,0.26615558658248684,1979,0.0,highway,7,5,5,NA,No,NA
16104.5,August-1982,7255.3,duplex,commercial,Center,irregular,2,4733,2,0.06815911006491093,1979,0.0,street,91,3,4,NA,Yes,
18807.0,October-2001,2615.5,duplex,residential,Center,irregular,4,22613,4,0.861742957113923,1999,0.0,street,0,2,10,NA,Yes,NA
17747.9,April-1985,4583.3,flat,residential,Border,rectangle,1,26861mts,9,0.4671764628901336,1967,1977.0,highway,26,3,5,NA,No,NA
18269.6,March-1972,10056.5,duplex,commercial,Outskirts,trapezoid,1,70253,1,0.9415321140894112,1959,1969.0,highway,30,5,8,,No,NA
16636.1,July-2004,8257.5,flat,commercial,Border,rectangle,2,33208mts,3,0.19229173211996076,1999,0.0,highway,81,5,4,,Yes,NA
23034.9,December-2007,10126.7,open land,industrial,Center,rectangle,1,15830,5,0.835943023113929,1993,0.0,alley,81,5,7,F,NA,NA
15442.7,January-2000,4073.8,flat,commercial,Border,rectangle,1,39830mts,6,0.1594795237010197,1991,0.0,street,49,5,4,NA,Yes,
19337.4,March-1974,11206.9,duplex,commercial,Border,trapezoid,1,23754,2,0.13564932129631013,1964,1973.0,street,9,4,4,NA,Yes,NA
17066.9,April-2004,6819.0,flat,residential,Center,irregular,5,11023mts,10,0.14695634721368167,2000,0.0,alley,67,2,1,NA,No,NA
18165.6,November-1970,10045.7,duplex,residential,Border,rectangle,2,31266mts,8,0.3720365904049612,1953,1964.0,street,92,3,2,NA,No,NA
15802.3,January-1981,5990.8,flat,commercial,Outskirts,trapezoid,3,53070mts,9,0.869932361295984,1968,1977.0,highway,79,3,10,NA,No,
9131.9,February-1991,1451.7,villa,residential,Outskirts,irregular,3,64404,8,0.9401672874127824,1991,0.0,highway,83,1,1,NA,Yes, No
14451.1,June-1971,6073.4,villa,residential,Outskirts,rectangle,4,69715,3,0.8434801640178028,1963,0.0,highway,58,3,1,,Yes, No
16758.9,June-1992,10233.4,villa,residential,Center,rectangle,1,24714mts,8,0.15285343032617937,1985,0.0,alley,49,1,6,,Yes, No
12425.8,October-1978,4304.6,duplex,commercial,Outskirts,irregular,5,68133,8,0.03411409666721388,1959,1968.0,highway,75,5,9,,No,NA
17793.6,July-1977,7127.1,villa,residential,Border,trapezoid,4,26245mts,8,0.6555417199163923,1960,1969.0,street,82,2,4,NA,Yes,Yes
16042.8,April-1999,939.8,villa,residential,Outskirts,rectangle,1,59810,5,0.41101249226431413,1985,1996.0,highway,84,4,1,NA,Yes,Yes
18196.5,January-1970,4936.3,flat,residential,Center,trapezoid,5,14079,7,0.3749251729584905,1961,0.0,street,15,3,8,NA,No,NA
20760.6,February-1991,11126.2,duplex,commercial,Border,rectangle,3,30806mts,3,0.954155463742035,1979,1988.0,street,57,5,7,,No,
